200,B07V3NSL8T,"Lenovo 2019 Premium Flagship ThinkPad E590 Laptop, 8th Gen Intel Core i5-8265U, up to 3.9 GHz, 16GB DDR4 RAM, 512GB SSD, Bluetooth 5.0, HDMI, Windows 10 Pro w/ GM Accessories","$1,199.00","July 11, 2019",15.6 Inches,1366x768,1366 x 768 Pixels,1.6 GHz core_i5,16 GB DDR4,3.9 GHz,512 GB SSD,Intel UHD Graphics 620,Intel,Integrated,802.11ac,,,Lenovo,E590,E590,PC,Windows 10 Pro,4.68 pounds,14.5 x 9.5 x 0.8 inches,,Black,Intel,4,DDR4 SDRAM,512 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B09SGWX5YN,"2022 HP High Performance Business Laptop - 15.6"" FHD IPS 250nit LCD - Intel i5-1135G7 Quad-Core w/ Iris Xe Graphics - 32GB DDR4 - 1TB NVMe SSD - RJ45 LAN -Backlit Keyboard -Win 11 Pro w/32GB USB",,"February 15, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz core_i5_family,32 GB DDR4,2666 MHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11a/g/n/ac,3,6 Hours,HP,HP 15 inch,15-DW3058,PC,Windows 11 Pro,3.86 pounds,14.11 x 9.53 x 0.78 inches,,Silver,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B0B7P954FN,"Apple MacBook Pro 13.3"" with Retina Display, M2 Chip with 8-Core CPU and 10-Core GPU, 16GB Memory, 256GB SSD, Silver, Mid 2022",,"July 26, 2022",13.3 Inches,,,,,,,,Intel,Dedicated,,,,Apple,,MacBook Pro Mid 2022,,Mac OS,6.05 pounds,14.9 x 11.4 x 4.2 inches,,,,,,,,,,
200,B081G5W4RD,"New XPS 13 2-in-1 7390, 13.3"" 4K UHD+ (3840x2400) Touch Screen WLED Display, Intel's 10th Gen i7-1065G7, 512GB SSD, 16GB RAM, Iris Plus Graphics (512GB SSD|16GB RAM|4K UHD | w/o Pen)","$2,499.00","November 13, 2019",13 Inches,,3840 x 2160,core_i7_1065g7,16 GB,1.3 GHz,512 GB SSD,,Intel,,Bluetooth,,"7.0, 10.0 Hours",Dell,XPS 13,xps13 7390,,Windows 10 Pro,2.9 pounds,11.67 x 8.17 x 0.51 inches,,Platinum Silver,Intel,4,DDR4 SDRAM,512 GB,,,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B09T4RL1HX,"Dell Alienware x17 R1 Gaming Laptop (Intel i7-11800H 8-Core, 32GB RAM, 1TB PCIe SSD, RTX 3070, 17.3"" 360Hz Full HD (1920x1080), WiFi, Bluetooth, Backlit KB, Webcam, HDMI, USB 3.2, Win 11 Home)","$2,999.97","February 22, 2022",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.3 GHz core_i7_11800h,32 GB SO-DIMM,4.6 GHz,1 TB SSD,NVIDIA GeForce RTX 3070,NVIDIA,Integrated,Bluetooth,,,Dell,Alienware x17 R1,,PC,Windows 11 Home,7.05 pounds,29 x 29 x 29 inches,,,Intel,8,DDR4 SDRAM,,USB 3.2,No Optical Drive,Battery Powered,
200,B009F1JL5A,ASUS S400CA-DH51 14-Inch TouchScreen Laptop,$499.95,"October 12, 2012",14 Inches,1366 x 768,1366x768,1.7 GHz core_i5,4 GB DDR3,1600 MHz,500 GB hybrid_drive,Intel HD Graphics 4000,Intel,Integrated,802.11bgn,1,5.5 Hours,ASUS,Asus,S400CA-DH51T,PC,Windows 8,3.96 pounds,13.3 x 0.8 x 9.4 inches,,Black,Intel,2,DDR3 SDRAM,24,Serial ATA,,,1 Lithium Ion batteries required. (included)
200,B0BLT7TJ1Z,"HP Envy x360 15-ed1075cl 15.6"" FHD Laptop Intel Core i7-1165G7 2.8GHz 16GB RAM 512GB SSD Windows 10 Home(Renewed)",$859.99,"July 9, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.8 GHz apple_ci7,DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Dedicated,802.11a/b/g/n/ac,2,,HP,HP ENVY x360 15-ed1075cl,15-ed1075cl,PC,Windows 10 Home,3 pounds,15 x 15 x 10 inches,,Silver,Intel,4,DDR4 SDRAM,,Solid State,,,1 Lithium Ion batteries required. (included)
200,B08XZT26WJ,"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - 4.8 GHz Intel Core i7-12850HX 16-Core - 512GB SSD - 64GB - NV RTX A4500 (16GB GDDR6) - Windows 11 Pro","$3,990.00","March 4, 2021",17 Inches,,1920 x 1080 Pixels,4.8 GHz core_i7,16 GB DDR5,2.7 GHz,512 GB SSD,NVIDIA RTX A4500 16GB GDDR6 (4DP),NVIDIA,Dedicated,Bluetooth,,,Dell,Precision 7770,7750,PC,Windows 11 Pro,8.85 pounds,,,,Intel,16,DDR4 SDRAM,512 GB,eSATA,,,1 9V batteries required. (included)
200,B0B94NWFRG,Lenovo L27q-35-2022 - Everyday Monitor - 27 Inch QHD - 75 Hz - AMD FreeSync - Low Blue Light Certified - Tilt Stand- Integrated Speakers - HDMI & DP,$199.99,"‎August 9, 2022",27 Inches,,2560 x 1440,,,,,,,,,,,Lenovo,L27q-35,66D5GCC2US,,,15.96 pounds,,,Grey,,,,,,,,
200,B07JJLFHP2,"Dell Latitude E7270 12.5in Laptop, Core i7-6600U 2.6GHz, 8GB RAM, 512GB Solid State Drive, Win10P64 (Renewed)",$324.00,"October 18, 2018",12.5 Inches,,1920x1080 Pixels,2.6 GHz core_i7_6600u,8 GB DDR4,,512 GB SSD,Intel HD Graphics 520,Intel,Integrated,,,,Dell,Dell Latitude,Latitude E7270,PC,Windows 10,2.77 pounds,8.5 x 12.2 x 0.5 inches,,Black,Intel,1,DDR4 SDRAM,512 GB,Serial ATA-600,,,
200,B09YCT93MZ,"Lenovo 300e 11.6"" 2-in-1 Touchscreen Winbook (4-Core Intel N4120, 4GB RAM, 64GB Storage, Webcam) Ruggedized, Water Resistant, Education Laptop, IST Computers Stylus Pen, Windows 10 / 11 Professional",$226.99,"April 19, 2022",11.6 Inches,1366x768,1366 x 768 Pixels,1.1 GHz celeron_n,4 GB LPDDR4,2400 MHz,64 GB Emmc,Intel UHD Graphics 600,Intel,Integrated,"Bluetooth, 802.11ac",,10 Hours,Lenovo,300e Gen 2,300e Gen 2,PC,Windows 10 Pro,2.89 pounds,11.42 x 8.03 x 0.82 inches,,Black,Intel,4,DDR4 SDRAM,64 GB,Solid State,No Optical Drive,AC & Battery,1 Lithium Ion batteries required. (included)
200,B08NCSM5CX,"2021 Newest Dell Inspiron 5510 Laptop, 15.6"" FHD Display, Intel Core i7-11370H, 64GB RAM, 1TB PCIe SSD, Thunderbolt 4, HDMI, Webcam, Fingerprint Reader, Wi-Fi 6, Backlit Keyboard, Silver, Win 10","$1,999.99","November 12, 2020",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.7 GHz core_i7_family,64 GB SDRAM,,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ac,,,Dell,Inspiron,5502,PC,Windows 10,3.78 pounds,14.02 x 9.23 x 0.7 inches,,,Intel,4,SDRAM,64 GB,PCIE x 4,,Battery Powered,
200,B00EW1M9BQ,"HP Pavilion G6 New Replacement 15.6"" LED LCD Screen WXGA HD Laptop Display fits G6-1B49WM, G6-1B59WM, G6-2249WM, G6-2269WM, G6-1C00, G6-1A00",$51.02,"‎August 30, 2013",15.6 Inches,,,,,,,,,,,,,HP,,LED-1366-768-G-40-15.6-289,,,8 ounces,17.5 x 10.5 x 1.5 inches,,,,,,,,,,
200,B08RJZYG7Z,"Dell G7 17 Premium Gaming Laptop, 17.3"" FHD 300Hz IPS Display, i7-10750H, 32GB RAM 1TB SSD, GeForce RTX 2070 8GB, Webcam, RGB Keyboard, WiFi 6, Bluetooth 5.1, Win 10 Home","$2,299.00","December 29, 2020",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,5 GHz core_i7,32 GB SDRAM,2.6 GHz,1 TB SSD,NVIDIA GeForce RTX 2070,NVIDIA,NVIDIA GeForce RTX 2070,802.11ax,,,Dell,G7 17,7700,PC,Windows 10 Home,7.25 pounds,15.7 x 11.4 x 0.76 inches,,,Intel,6,SDRAM,1 TB,PCIE x 4,,Battery Powered,
200,B004LSGPME,"LENOVO THINKPAD SL410 LAPTOP LCD SCREEN 14.0"" WXGA HD LED DIODE (SUBSTITUTE REPLACEMENT LCD SCREEN ONLY. NOT A LAPTOP )",$47.47,"‎June 8, 2011",14 Inches,,1366 x 768,,,,,,,,,,,Lenovo,,4895224371815,,,8 ounces,12 x 0.28 x 1 inches,,,,,,,,,,
200,B09V5T6GV5,"HP - Envy x360 2-in-1 15.6"" Touch-Screen Laptop, FHD IPS Display, Intel Core i5-1135G7(>i7-1065G7), Intel Iris Xe Graphics, Wi-Fi 6, Fast Charge, Fingerprint, 16GB RAM,512GB PCIe SSD",$699.99,"March 10, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.2 GHz core_i5,16 GB DDR4,,512 GB SSD,Intel Iris X Graphics,Intel,Integrated,802.11ax,,,HP,HP Envy,HP ENVY X360,PC,Windows 11 Home,4.02 pounds,14.13 x 8.98 x 0.72 inches,,Silver,Intel,4,GDDR4,512 GB,Solid State,,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B07HF1PQS4,Lenovo Legion Y730 Gaming Laptop,,"September 7, 2018",17.3 Inches,1920 x 1080 pixels,1920 x 1080,2.3 GHz core_i5,16 GB DDR4,,1024 GB Hybrid Drive,NVIDIA GeForce,NVIDIA,Dedicated,802.11ac,4,6 Hours,Lenovo,Legion Y730,81HG001HUS,PC,Windows 10 Home,6.39 pounds,16.2 x 12 x 0.9 inches,,Black,Intel,4,Unknown,,Serial ATA,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B08JHNW3SK,"2021 HP Pavilion 15.6"" HD Laptop Computer, Intel Dual-core Pentium Processor, 8GB RAM, 256GB SSD, HD Webcam, Intel UHD Graphics 605, Bluetooth, USB-C, Windows 10 S, Red, 32GB SnowBell USB Card",$369.00,"September 19, 2020",15.6 Inches,,1366 x 768 Pixels,1.1 GHz pentium_2,8 GB DDR4,,256 GB SSD,Intel UHD Graphics 605,Intel,Integrated,Bluetooth,,,HP,HP,HP,PC,Windows 10 S,3.93 pounds,19 x 12 x 3 inches,,Scarlet Red,Intel,2,DDR4 SDRAM,256 GB,Solid State,,Battery Powered,
200,B0BLY7SBC7,"Lenovo Yoga 7i 16'' 2-in-1 Laptop 16"" 2.5K IPS Touchscreen 400 nits, 12th Gen Intel 12-Core i7-1260P 16GB RAM 1TB SSD Iris Xe Graphics, Fingerprint , Thunderbolt, Window11 Home +Zipnology Cloth -New","$1,249.00","November 10, 2022",16 Inches,,,4.7 GHz core_i7,16 GB Lpddr 5,,SSD,Intel Iris,Intel,Integrated,,1,,Lenovo,Lenovo Yoga 7i,,,Windows 11 Home,5.99 pounds,14.23 x 9.83 x 0.76 inches,,,Intel,12,,1 TB,,,,1 Lithium Ion batteries required. (included)
200,B09RZLL7ZN,"Lenovo 2022 Newest IdeaPad 3i 15.6"" FHD Touchscreen Laptop - Intel Core i3-1115G4 - Intel UHD Graphics - 8GB DDR4 - 256GB NVMe SSD - WiFi Bluetooth - Windows 10 Home w/ 32GB USB Drive",,"February 8, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.7 GHz core_i3_family,8 GB DDR4,4.1 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,2,,Lenovo,IdeaPad 3i,82H8,PC,Windows 10 Home,3.64 pounds,14.1 x 9.31 x 0.78 inches,,Sand,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B09YC1NYRK,"ASUS 2022 Newest Chromebook 17.3"" FHD Laptop Computer, Intel Celeron N4500(Up to 2.8GHz), 4GB RAM, 160GB Space(32GB eMMC+128GB Card), WiFi, Bluetooth, Webcam, USB Type-C, Silver, Chrome OS+JVQ MP",$299.00,"April 19, 2022",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.1 GHz celeron_n3350,4 GB LPDDR4,2.8 GHz,160 GB Hybrid,Intel UHD Graphics,Intel,Integrated,802.11ax,4,15 Hours,ASUS,ASUS Chromebook,asus 17 chromebook,PC,Chrome OS,5.34 pounds,10.71 x 15.77 x 0.78 inches,,Silver,Intel,2,DDR4 SDRAM,32 GB,ATA,,AC & Battery,
200,B01MXDP70P,DELL Precision M7510 XEON E3 1545M 2.9GHZ FIREPRO W5170M 2GB 64GB 2133MHZ FHD 1080P 512GB NVME SSD Thunderbolt 3 NT0184,,"November 8, 2016",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.9 GHz Xeon,64 GB DDR4,2133.00,512 GB SSD,AMD Firepro W5170M,Intel,AMD FirePro W5170M 2GB GDDR5,"Bluetooth, 802.11ab",,,Dell,Dell Precision,Precision M7510,PC,Windows 10 Professional 64 bit,5 pounds,,,,Intel,,,512 GB,Serial ATA,,Battery Powered,1 Lithium Ion batteries required.
200,B0182XAI3K,Dell Latitude E5550 15.6 Inch Full HD FHD 1080p Business Laptop Intel Core 5th Generation i7 i7-5600U 16GB DDR3L 256GB SSD Bluetooth Windows 8.1 Pro,$599.95,"November 16, 2015",15.6 Inches,1920 x 1080 pixels,1920x1080,3.2 GHz core_i7,16 GB DDR3,3.2 GHz,256 GB SSD,Intel HD Graphics,Intel,Integrated,"Bluetooth, 802.11bgn",,,Dell,Latitude E5550,Latitude E5550,PC,Windows 8 Pro,4.71 pounds,10.1 x 14.8 x 0.9 inches,,,Intel,2,DDR3 SDRAM,256 GB,Solid State,,Corded Electric,1 Lithium Polymer batteries required.
200,B07VQB9X12,"HP Envy 13” Thin Laptop W/ Fingerprint Reader, FHD Touchscreen, 10th Gen Intel Core i7-10510U, 8GB SDRAM, 256GB Solid State Drive, Windows 10 Home (13-aq1010nr, Natural Silver)",$749.49,"August 11, 2019",13.3 Inches,,1920 x 1080,4.9 GHz core_i7_family,8 GB DDR4,2400 MHz,256 GB SSD,,Intel,Integrated,,,"9.0, 13.0, 16.0 Hours",HP,HP ENVY Laptop 13-aq1010nr,13-aq1010nr,,Windows 10 Home,2.6 pounds,12.1 x 8.3 x 0.6 inches,,,Intel,4,Unknown,256,Solid State,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08MD537PK,"HP 2022 Chromebook 14"" HD Portable Laptop, Intel Core Celeron N3350 Processor, 4GB RAM, 32GB EMMC, Long Battery Life, Webcam, Bluetooth, Wi-Fi, Chrome OS, Black",$209.00,"November 1, 2020",14 Inches,1366x768,1366x768 Pixels,1.1 GHz celeron_n3350,4 GB DDR4,1.6 GHz,32 GB SSD,Intel HD Graphics 500,Intel,Integrated,802.11ac,2,10 Hours,HP,14-ca,14DB0031,PC,Chrome OS,3.4 pounds,12.5 x 9 x 0.7 inches,,Black,Intel,2,DDR SDRAM,32 GB,Solid State,No Optical Drive,AC & Battery,1 Lithium Ion batteries required. (included)
200,B08G1X1KX5,"2020 ASUS ROG Strix G 15.6"" FHD LED Gaming Laptop Computer, Intel Core i7-9750H, 32GB RAM, 2TB HDD+1TB SSD, Backlit Keyboard, GeForce GTX 1650 Graphics, HDMI, Win 10, Black, 32GB Snow Bell USB Card",,"December 27, 2019",15.6 Inches,,1920 x 1080 Pixels,2.6 GHz core_i7_family,32 GB DDR4,4.5 GHz,3 TB Hybrid,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,Bluetooth,,,ASUS,ASUS,ASUS,PC,Windows 10,5.3 pounds,14.2 x 10.8 x 1 inches,,Black,Intel,6,DDR4 SDRAM,,Serial ATA,,Battery Powered,
200,B09DBWS8JX,2021 HP Envy Laptop 13.3 inch FHD IPS Evo Platform 4-Core Intel i5-1135G7 Iris Xe Graphics 8GB DDR4 512GB NVMe SSD WI-FI 6 Win 10 Pro Fingerprint Backlit Keyboard w/ Ontrend 32GB USB,,"August 22, 2021",13.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz core_i5_family,8 GB DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,3,6 Hours,HP,13-BA1047WM,13-BA1047WM,PC,Windows 10 Pro,7 pounds,12.05 x 8.35 x 0.58 inches,,Silver,Intel,4,DDR4 SDRAM,,PCIE x 4,,AC & Battery,
200,B08CNL2ZKF,"Lenovo ThinkPad E15 Home and Business Laptop (Intel i7-10510U 4-Core, 32GB RAM, 512GB PCIe SSD, Intel UHD Graphics, 15.6"" Full HD (1920x1080), Fingerprint, WiFi, Bluetooth, Win 10 Pro) with USB Hub","$1,299.00","July 9, 2020",15.6 Inches,1920 x 1080 pixels,1920 x 1080,1.8 GHz core_i7,32 GB SO-DIMM,1.8 GHz,512 GB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,2,,Lenovo,ThinkPad E15,,PC,Windows 10 Pro,3.96 pounds,15 x 10 x 1 inches,,Core-i7,Intel,4,DDR4 SDRAM,,USB 3.1,No Optical Drive,Battery Powered,
200,B09F6KD58W,"Dell Inspiron 17 7000 7706 2-in-1 Laptop 17.3"" QHD+ Touchscreen 11th Gen Intel Quad-Core i7-1165G7 16GB RAM 1TB SSD Intel Iris Xe Graphics Backlit KB Fingerprint HDMI Win10 Silver","$1,899.00","September 1, 2021",17.3 Inches,2560 x 1600 pixels,QHD+ (2560 x 1600) Touchscreen Pixels,2.8 GHz intel_core_i7_1165g7,16 GB DDR4,2.8 GHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Dell,Dell Inspiron 17 7000 7706 2-in-1,Dell Inspiron 17 7000 7706,PC,Windows 10,4.94 pounds,14.96 x 10.49 x 0.76 inches,,Silver,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B07NRKMDH3,"Dell XPS 9380 Laptop, 13.3"" FHD (1920x1080), Intel Core 8th Gen i7-8565U, 16GB RAM, 512 GB PCIe SSD, Windows 10 Home","$1,298.99","February 14, 2019",13.3 Inches,,1920 x 1080 Pixels,4.6 GHz,16 GB LPDDR3,2133 MHz,512 GB SSD,Intel UHD Graphics 620,Intel,Integrated,Bluetooth,,,Dell,Dell XPS 9380,Dell XPS 9380,PC,Windows 10,2.68 pounds,4 x 15 x 17 inches,,,Intel,1,DDR SDRAM,512 GB,Unknown,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09R6XKQT4,"Lenovo Flex 5 2-in-1 Laptop, 15.6"" FHD IPS Touch Display, AMD Ryzen 7 5700U, 16GB RAM, 1TB PCIe SSD, Fingerprint, Wi-Fi 6, Type-C, Backlit KB, Win 11",$849.99,"January 18, 2022",15.6 Inches,1920 x 1080 pixels,1920x1080 Pixels,4.7 GHz amd_ryzen_7_5700u,16 GB DDR4,1.8 GHz,1 TB SSD,AMD Radeon Graphics,AMD,Integrated,802.11ax,,10 Hours,Lenovo,Lenovo Flex 5,Lenovo Flex 5,PC,Windows 11 Home,3.79 pounds,14.08 x 9.37 x 0.82 inches,,Graphite Grey,AMD,4,DDR4 SDRAM,16 GB,Solid State,,"Corded Electric, Battery Powered",3 Lithium Ion batteries required.
200,B015ZD71P8,"HP Chromebook 14-ak050nr 14-Inch Laptop (Intel Celeron, 4 GB RAM, 16 GB eMMC)",$249.00,"November 8, 2015",14 Inches,,1920x1080 pixels,1.83 GHz celeron,4 GB SDRAM,1.83 GHz,16 GB Emmc,Intel HD Graphics,Intel,Integrated,802.11ac,1,8 Hours,HP,Chromebook,14-ak050nr,PC,Chrome OS,3.74 pounds,9.45 x 13.54 x 0.7 inches,,White,Intel,1,Unknown,16,Solid State,,,1 Lithium Ion batteries required. (included)
200,B08FJ4F8ZG,"HP - OMEN 15-EK0013DX 15.6"" Gaming Laptop 10th Gen Core i7-10750H 16GB RAM- NVIDIA GeForce RTX 2060 - 512GB SSD + 32GB Optane 15.6” FHD 1920X1080-NON Touch Windows 10 Shadow Black","$1,099.00","August 10, 2020",15.6 Inches,,1920X1080 Pixels,2.6 GHz corei7_10750h,16 GB DDR4,2.6 GHz,512 GB SSD,NVIDIA GeForce RTX 2060,NVIDIA,Dedicated,"5 GHz Radio Frequency, 802.11ax",,,HP,HP Omen,15-EK0013DX,PC,Windows 10,5.4 pounds,14.1 x 9.44 x 0.89 inches,,Black,Intel,6,DDR4 SDRAM,512 GB,Thunderbolt,,,1 Lithium Ion batteries required. (included)
200,B07HGBJN3Z,Lenovo ThinkPad P72 Laptop,,"September 18, 2018",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz apple_ci7,16 GB DDR4,,512 GB SSD,NVIDIA Quadro P3200,NVIDIA,Dedicated,802.11g,4,6 Hours,Lenovo,ThinkPad P72,20MB0023US,,Windows 10 Pro,2.43 pounds,22.6 x 13.7 x 3.9 inches,,Black,Intel,6,Unknown,,Solid State,,,1 Lithium Ion batteries required. (included)
200,B0BBC8F7RG,"HP 2022 Pavilion X360 14"" FHD IPS Touch 2-in-1 Laptop PC Intel EVO Platform 4-Core i5-1135G7 Iris Xe Graphics 16GB DDR4 512GB NVMe SSD WiFi AX Backlit Fingerprint HDMI USB-C Windows 11 Pro w/ RE USB",,"August 21, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz core_i5_family,16 GB DDR4,3200 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,3,8 Hours,HP,14M-DW1023DX,14M-DW1023DX,PC,Windows 11 Pro,7 pounds,12.76 x 8.7 x 0.71 inches,,Warm Gold,Intel,4,DDR4 SDRAM,,Solid State,No Optical Drive,AC & Battery,
200,B079C9H8XW,"Dell Latitude 5490 YJMKG Laptop (Windows 10 Pro, Intel i5-8250U, 14"" LCD Screen, Storage: 500 GB, RAM: 8 GB) Black","$1,399.00","February 9, 2018",14 Inches,,1366x768 Pixels,1.6 GHz core_i5,8 GB DDR4,3.4 GHz,500 GB HDD,Intel UHD Graphics 620,Intel,Integrated,802.11g,3,10 Hours,Dell,Dell Latitude,YJMKG,,Windows 10 Pro,3.5 pounds,13.1 x 9 x 0.8 inches,,Black,Intel,1,Unknown,8 GB,Unknown,DVD+RW,Corded Electric,1 Lithium Ion batteries required. (included)
200,B07J65872K,"ASUS VivoBook Flip Thin and Light 2-in-1 Laptop - 11.6"" HD Touchscreen, Intel Dual-Core Celeron N3350 Processor, 4GB RAM, 64GB eMMC Storage, Windows 10 in S Mode, Office 365 - J202NA-DH01T",$379.99,"November 9, 2018",11.6 Inches,,1366x768 Pixels,2.4 GHz celeron,4 GB DDR3,,SSD,Intel HD Graphics 500,Intel,Integrated,802.11a/b/g/n/ac,1,8 Hours,ASUS,VivoBook Flip J202NA-DH01T,J202NA-DH01T,,Windows 10,2.8 pounds,15.9 x 12.8 x 9.7 inches,,Gray,Intel,1,DDR3 SDRAM,64,Unknown,,Battery Powered,2 Lithium Ion batteries required. (included)
200,B0B1SR4TZB,ASUS 2022 X515EA VivoBook Laptop 15.6” FHD Touchscreen Intel 11th 2-Core i3-1115G4 Intel UHD Graphics 8GB DDR4 RAM 128GB PCIe SSD HDMI WiFi AC BT Webcam Fingerprint USB-C Windows 10 Home w/ RE USB,,"May 19, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,3 GHz core_i3_1115g4,8 GB DDR4,4.1 GHz,128 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,2,6 Hours,ASUS,X515EA-212.V15TB,X515EA-212.V15TB,PC,Windows 10 Home,3.97 pounds,14.17 x 9.25 x 0.78 inches,,Gray,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B0B791774F,"Dell Latitude 7000 7430 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM - 512 GB SSD - Aluminum Titan Gray - TAA","$1,948.66","July 22, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.8 GHz core_i7,,,512 GB SSD,Intel Iris Xe Graphics,Intel,Iris X Graphics,,,,Dell,Latitude 7000,7430,PC,Windows 10 Pro,5.4 pounds,16 x 13.5 x 2.5 inches,,Aluminum Titan Gray,Intel,1,,,,No,,
200,B09ST8FKQW,"Dell Inspiron 13 5310, 13.3 inch QHD+ Non-Touch Laptop - Intel Core i5-11320H, 8GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home - Platinum Silver (Latest Model) (Renewed)",,"February 18, 2022",13.3 Inches,,2560 x 1600 Pixels,4.5 GHz core_i5_family,8 GB LPDDR4X,4267 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Dell,Inspiron 13 5310,AQ-laptop-114,,Windows 11,2.78 pounds,8.27 x 11.68 x 0.63 inches,,Windows 11,Intel,4,,512,Solid State,,,
200,B08VFTZ824,"Lenovo ThinkPad P15 Mobile Workstation, 15.6"" Full HD IPS Screen (Intel Core i7-10750H, 32GB DDR4, 1TB SSD, NVIDIA Quadro T1000, Camera, Fingerprint) Windows 10 Pro","$1,699.99","January 30, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz core_i7,32 GB DDR4,2.6 GHz,1 TB SSD,NVIDIA Quadro T1000,NVIDIA,Integrated,Bluetooth,,,Lenovo,P15,20SUS34900,PC,Windows 10,6.1 pounds,14.78 x 9.93 x 1.24 inches,,Black,Intel,6,SDRAM,,Solid State,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B079C92HJ5,"ASUS C302CA-DHM3-G Laptop, Touch Screen, 12.5"" Fhd (1920X1080), Intel Core M3-6Y30 9, Silver",,"January 19, 2018",12.5 Inches,,1920x1080 Pixels,2.2 GHz core_m_6y54,8 GB DDR3,,32 GB SSD,Intel HD Graphics,Intel,Integrated,802.11ac,,,ASUS,ASUS Chromebook C302,C302CA-DHM3-G,,Chrome OS,4.24 pounds,17.1 x 2.4 x 10.1 inches,,Silver,Intel,2,DDR3 SDRAM,32,Serial ATA,,,2 Lithium Ion batteries required. (included)
200,B06ZYR562H,"Asus 2-in-1 15.6"" Touch-Screen FHD Laptop, Intel Core i7-7500U, 12GB DDR4 RAM, NVIDIA GeForce 940MX 2GB, 2TB HDD, Bluetooth, HDMI, Backlit keyboard, HD Webcam, Win10- Sandblasted black aluminum",$871.99,"May 21, 2017",15.6 Inches,,,2.7 GHz Core_i7_740QM,12 GB DDR4,3.5 GHz,2 TB HDD,NVIDIA GeForce 940MX,NVIDIA,Dedicated,"Bluetooth, 802.11a, 802.11g 108 Mbps",,6 Hours,ASUS,"Asus 2-in-1 15.6"" Touch-Screen FHD Laptop",Asus Q524,Windows,Windows 10,5.1 pounds,15 x 10 x 0.9 inches,,,Intel,2,WRAM,2 TB,Serial ATA-300,,Battery Powered,1 Lithium Polymer batteries required.
200,B07VKCKD8R,HP 4XU18UAR#ABA 2 in 1 Chromebook - x360 14 da0000 14 da0011dx 14inch Touchscreen 1920 x 1080 Core i3 i3 8130U 8 GB RAM 64 GB Flash Memory Chrome OS Intel UHD (Renewed),$399.99,"July 22, 2019",14 Inches,,1920 x 1080 Pixels,2.2 GHz core_i3,4 GB DDR4,,64 GB Emmc,Intel UHD Graphics 620,Intel,Integrated,Bluetooth,,,HP,,HP 14inch Chromebook,,Chrome OS,2.09 pounds,12.8 x 8.9 x 0.6 inches,,,Intel,2,DDR4 SDRAM,64 GB,,,Battery Powered,1 Lithium Ion batteries required. (included)
